no,area,name,disease,grade,lat,log,img
3160,고양시,누가가정의학과의원,만성폐쇄성폐질환,등급제외,37.690155756,126.76915722,16.JPG
3161,이천시,뉴선두연합내과의원,만성폐쇄성폐질환,3등급,37.117625931,127.6332539,17.JPG
3162,부천시,늘편한내과의원,만성폐쇄성폐질환,등급제외,37.529506819,126.78529428,18.JPG
3163,남양주시,늘푸른의원,만성폐쇄성폐질환,등급제외,37.577479671,127.2229185,19.JPG
3164,여주시,능서현대의원,만성폐쇄성폐질환,등급제외,37.298577366,127.5730566,20.JPG
3165,수원시,다솔내과의원,만성폐쇄성폐질환,등급제외,37.269600793,126.97489928,1.JPG
3166,고양시,다솜연세내과소아청소년과의원,만성폐쇄성폐질환,등급제외,37.69785136,126.76534592,2.JPG
3167,김포시,대곶삼성의원,만성폐쇄성폐질환,등급제외,37.650546036,126.58267361,3.JPG
3168,김포시,연세소망내과의원,만성폐쇄성폐질환,등급제외,37.622026768,126.72068624,4.JPG
3169,군포시,연세속시원의원,만성폐쇄성폐질환,등급제외,37.357532415,126.93337421,5.JPG
3170,고양시,연세신일의원,만성폐쇄성폐질환,등급제외,37.656267136,126.83620421,6.JPG
3171,고양시,연세엘내과의원,만성폐쇄성폐질환,등급제외,37.648081454,126.8843348,7.JPG
3172,안산시,의료법인칠석의료재단사랑의병원,만성폐쇄성폐질환,2등급,37.326839628,126.84476487,8.JPG
3173,부천시,의료법인혜원의료재단세종병원,만성폐쇄성폐질환,1등급,37.480900213,126.79126914,9.JPG
3174,의정부시,의정부요양병원,만성폐쇄성폐질환,등급제외,37.757345006,127.02243428,10.JPG
3175,용인시,이건내과의원,만성폐쇄성폐질환,등급제외,37.280429258,127.1119647,11.JPG
3176,용인시,이경오내과의원,만성폐쇄성폐질환,등급제외,37.275909036,127.07219059,12.JPG
3177,남양주시,이내과의원,만성폐쇄성폐질환,등급제외,37.715128026,127.19830577,13.JPG
3178,고양시,이내과의원,만성폐쇄성폐질환,등급제외,37.667543985,126.799649,14.JPG
3179,성남시,이메디의원,만성폐쇄성폐질환,등급제외,37.445832856,127.13412759,15.JPG
3180,안산시,고잔이비인후과의원,만성폐쇄성폐질환,등급제외,37.309288143,126.83207761,16.JPG
3181,광주시,곤지암내과의원,만성폐쇄성폐질환,등급제외,37.349735505,127.34097158,17.JPG
3182,광주시,곤지암성모의원,만성폐쇄성폐질환,등급제외,37.349202484,127.34460331,18.JPG
3183,안양시,연세우리내과의원,만성폐쇄성폐질환,등급제외,37.393023507,126.98013844,19.JPG
3184,남양주시,연세의원,만성폐쇄성폐질환,등급제외,37.645776254,127.23558371,20.JPG
3185,수원시,연세의원,만성폐쇄성폐질환,등급제외,37.280900656,127.0263923,1.JPG
3186,화성시,연세이비인후과의원,만성폐쇄성폐질환,등급제외,37.215327794,127.04392465,2.JPG
3187,고양시,연세재활의학과의원,만성폐쇄성폐질환,등급제외,37.675874467,126.74696194,3.JPG
3188,성남시,연세제일내과의원,만성폐쇄성폐질환,등급제외,37.432304872,127.12948284,4.JPG
3189,평택시,연세제일의원,만성폐쇄성폐질환,등급제외,37.080760671,127.05589672,5.JPG
3190,부천시,연세탑내과의원,만성폐쇄성폐질환,등급제외,37.483872681,126.76257656,6.JPG
3191,양평군,연세푸르른내과의원,만성폐쇄성폐질환,등급제외,37.492136622,127.49103014,7.JPG
3192,성남시,연세해피이비인후과의원,만성폐쇄성폐질환,등급제외,37.43982994,127.14390268,8.JPG
3193,성남시,연세헤리티지의원,만성폐쇄성폐질환,등급제외,37.358532606,127.09818266,9.JPG
3194,연천군,연천성모의원,만성폐쇄성폐질환,등급제외,38.100523688,127.07500286,10.JPG
3195,용인시,한일의원,만성폐쇄성폐질환,등급제외,37.165564662,127.37444362,11.JPG
3196,고양시,한종학내과의원,만성폐쇄성폐질환,등급제외,37.702714816,126.90244777,12.JPG
3197,오산시,한형수내과의원,만성폐쇄성폐질환,등급제외,37.148503702,127.06989046,13.JPG
3198,용인시,해맑은내과의원,만성폐쇄성폐질환,등급제외,37.319924237,127.08591575,14.JPG
3199,고양시,햇빛가정의학과의원,만성폐쇄성폐질환,등급제외,37.622500395,126.84392556,15.JPG
3200,성남시,이민상내과의원,만성폐쇄성폐질환,등급제외,37.44297214,127.13815677,16.JPG
3201,용인시,이상석내과의원,만성폐쇄성폐질환,등급제외,37.28045608,127.11219026,17.JPG
3202,화성시,이성구내과의원,만성폐쇄성폐질환,등급제외,37.084369904,126.81935739,18.JPG
3203,파주시,이수동소아청소년과의원,만성폐쇄성폐질환,등급제외,37.725845279,126.72088265,19.JPG
3204,이천시,이안숙의원,만성폐쇄성폐질환,등급제외,37.277774394,127.44404493,20.JPG
3205,파주시,이어나정형외과의원,만성폐쇄성폐질환,등급제외,37.751508241,126.76779564,1.JPG
3206,시흥시,이영숙내과의원,만성폐쇄성폐질환,등급제외,37.44012721,126.78473975,2.JPG
3207,부천시,이완복내과의원,만성폐쇄성폐질환,등급제외,37.496373719,126.76468507,3.JPG
3208,성남시,리앤홍이비인후과의원,천식,1등급,37.365390766,127.10715446,1.JPG
3209,김포시,마송김내과의원,천식,1등급,37.692035516,126.59819918,2.JPG
3210,안산시,마음속내과의원,천식,1등급,37.301257191,126.86437617,3.JPG
3211,부천시,맑은내과의원,천식,1등급,37.511536447,126.76871999,4.JPG
3212,부천시,누리안유영길김태형내과김영찬방사선과의원,천식,1등급,37.523927196,126.80432661,5.JPG
3213,광명시,다사랑이비인후과의원,천식,1등급,37.461438318,126.88017671,6.JPG
3214,남양주시,덕소성외과의원,천식,1등급,37.586310435,127.2123699,7.JPG
3215,김포시,독일내과의원,천식,등급제외,37.597888362,126.72013199,8.JPG
3216,안양시,동안내과의원,천식,등급제외,37.404856165,126.95730871,9.JPG
3217,구리시,두리이비인후과의원,천식,등급제외,37.60200052,127.14262279,10.JPG
3218,포천시,두리이비인후과의원,천식,2등급,37.897525287,127.2030732,11.JPG
3219,남양주시,마석엘리트의원,천식,2등급,37.658252727,127.30057051,12.JPG
3220,성남시,마음속내과의원,천식,2등급,37.430637498,127.12996586,13.JPG
3221,시흥시,마음속내과의원,천식,3등급,37.344831421,126.7380569,14.JPG
3222,군포시,맑은샘이비인후과의원,천식,3등급,37.34647385,126.94428643,15.JPG
3223,시흥시,매화가정의학과의원,천식,4등급,37.415635276,126.81463246,16.JPG
3224,수원시,메디웰준이비인후과의원,천식,4등급,37.259154084,127.04385822,17.JPG
3225,성남시,메디파크내과의원,천식,4등급,37.35050632,127.10679528,18.JPG
3226,평택시,명내과의원,천식,1등급,37.059787832,127.06647316,19.JPG
3227,군포시,문내과의원,천식,4등급,37.353809253,126.9466171,20.JPG
3228,수원시,민가정의학과의원,천식,2등급,37.268843821,126.97444859,1.JPG
3229,부천시,박건태이비인후과의원,천식,1등급,37.476124553,126.80135553,2.JPG
3230,수원시,박근석김진휘내과의원,천식,1등급,37.246075546,127.05544874,3.JPG
3231,시흥시,박애의원,천식,1등급,37.415940066,126.81366023,4.JPG
3232,의정부시,박희철내과의원,천식,1등급,37.735653803,127.04301893,5.JPG
3233,화성시,발안제일의원,천식,1등급,37.131113957,126.90990412,6.JPG
3234,부천시,베스트가정의학과의원,천식,1등급,37.51900896,126.80501834,7.JPG
3235,안산시,보아스이비인후과의원,천식,1등급,37.296291517,126.8634943,8.JPG
3236,부천시,부천성모내과정형외과의원,천식,1등급,37.50254061,126.76226794,9.JPG
3237,부천시,부천중앙내과의원,천식,1등급,37.492647247,126.76649483,10.JPG
3238,평택시,비전조은내과의원,천식,1등급,37.004355184,127.10416521,11.JPG
3239,용인시,삼성드림내과의원,천식,1등급,37.238884808,127.10974104,12.JPG
3240,수원시,삼성전자수원부속의원,천식,등급제외,37.257663964,127.05277394,13.JPG
3241,하남시,삼성탑내과의원,천식,등급제외,37.539314946,127.20211169,14.JPG
3242,시흥시,삼성필의원,천식,등급제외,37.447239414,126.7915222,15.JPG
3243,부천시,상쾌한이비인후과의원,천식,2등급,37.483513669,126.78174187,16.JPG
3244,수원시,새서울날씬의원,천식,2등급,37.280622913,127.01627774,17.JPG
3245,군포시,속편한내과의원,천식,2등급,37.361645568,126.92612352,18.JPG
3246,평택시,송정길내과의원,천식,3등급,36.995134743,127.08395496,19.JPG
3247,수원시,수원연세내과의원,천식,3등급,37.291814043,127.01225363,20.JPG
3248,성남시,스마일내과의원,천식,4등급,37.442361987,127.13592955,1.JPG
3249,의정부시,신승용내과의원,천식,4등급,37.736405303,127.08720678,2.JPG
3250,여주시,신일의원,천식,4등급,37.290583409,127.63719747,3.JPG
3251,수원시,심종걸내과의원,천식,1등급,37.307014663,127.00047936,4.JPG
3252,평택시,새서울의원,천식,4등급,36.96077856,127.04625794,5.JPG
3253,성남시,새한베스트의원,천식,2등급,37.443415155,127.15187609,6.JPG
3254,성남시,샘물내과의원,천식,1등급,37.414565258,127.15169468,7.JPG
3255,안양시,서내과의원,천식,1등급,37.384412741,126.95856314,8.JPG
3256,의정부시,서울가정의학과의원,천식,1등급,37.74029295,127.09325821,9.JPG
3257,용인시,서울내과의원,천식,1등급,37.269186971,127.21604298,10.JPG
3258,광명시,서울내과의원,천식,등급제외,37.473568367,126.85137484,11.JPG
3259,파주시,서울삼성내과의원,천식,등급제외,37.725981873,126.71774011,12.JPG
3260,수원시,서울삼성내과의원,천식,등급제외,37.302846966,126.96850293,13.JPG
3261,성남시,서울삼성최내과의원,천식,2등급,37.441022618,127.1331248,14.JPG
3262,광명시,서울아산임내과의원,천식,2등급,37.454930585,126.88659558,15.JPG
3263,고양시,서울연합내과의원,천식,2등급,37.71710206,126.90116942,16.JPG
3264,부천시,서울의원,천식,3등급,37.526477435,126.82140215,17.JPG
3265,안성시,서울이비인후과의원,천식,3등급,37.007189364,127.26962098,18.JPG
3266,동두천시,서울행복의원,천식,4등급,37.892720651,127.05309703,19.JPG
3267,광명시,서정화내과의원,천식,4등급,37.463157747,126.87876099,20.JPG
3268,광명시,석광가정의원,천식,4등급,37.451213007,126.890263,1.JPG
3269,안산시,선부한빛의원,천식,1등급,37.343168156,126.8153552,2.JPG
3270,광명시,성모길내과의원,천식,4등급,37.479151286,126.85593105,3.JPG
3271,양주시,성모의원,천식,2등급,37.818945648,127.04592601,4.JPG
3272,양주시,성심내과의원,천식,1등급,37.78733874,126.99146136,5.JPG
3273,의정부시,세빛가정의학과의원,천식,1등급,37.737018536,127.07251602,6.JPG
3274,성남시,안기완내과의원,천식,1등급,37.351008316,127.10968529,7.JPG
3275,안산시,"안산의료복지사회적협동조합 새안산의원",천식,1등급,37.329176031,126.84684736,8.JPG
3276,양평군,양수다정의원,천식,1등급,37.543959353,127.31971376,9.JPG
3277,양주시,양주미래드림내과의원,천식,1등급,37.794900473,127.0793484,10.JPG
3278,용인시,양지내과의원,천식,1등급,37.234637521,127.28287237,11.JPG
3279,김포시,어중건내과의원,천식,1등급,37.61697177,126.71671844,12.JPG
3280,여주시,여주아산내과의원,천식,1등급,37.297136478,127.63668858,13.JPG
3281,안산시,연세가정의학과의원,천식,1등급,37.300725378,126.86419669,14.JPG
3282,고양시,연세내과의원,천식,1등급,37.65099216,126.77914986,15.JPG
3283,구리시,연세내과의원,천식,1등급,37.599063167,127.14276451,16.JPG
3284,안양시,연세내과의원,천식,1등급,37.404746926,126.90943153,17.JPG
3285,성남시,연세내과의원,천식,1등급,37.445662749,127.16253702,18.JPG
3286,성남시,연세더리더스내과의원,천식,1등급,37.368841622,127.10718181,19.JPG
3287,부천시,연세메디칼의원,천식,등급제외,37.478900458,126.80721568,20.JPG
3288,고양시,연세선내과의원,천식,등급제외,37.633996518,126.83087266,1.JPG
3289,파주시,연세송내과의원,천식,등급제외,37.757087978,126.77381501,2.JPG
3290,양주시,연세원내과의원,천식,2등급,37.796116486,127.07975839,3.JPG
3291,수원시,연세이비인후과의원,천식,2등급,37.306590726,126.99222258,4.JPG
3292,평택시,연세제일의원,천식,2등급,36.98902231,126.93088033,5.JPG
3293,성남시,연세플러스내과의원,천식,3등급,37.4424678,127.13796376,6.JPG
3294,의정부시,열린메디의원,천식,3등급,37.746792238,127.03440179,7.JPG
3295,평택시,소망의원,천식,4등급,36.960886536,127.04667346,8.JPG
3296,남양주시,소망의원,천식,4등급,37.634253726,127.21099764,9.JPG
3297,광명시,소하연합내과의원,천식,4등급,37.447629248,126.88335222,10.JPG
3298,부천시,속사랑내과의원,천식,1등급,37.492619234,126.78965301,11.JPG
3299,의왕시,영내과의원,천식,4등급,37.395889507,126.9847,12.JPG
3300,파주시,예닮의원,천식,2등급,37.782062482,126.84530992,13.JPG
3301,성남시,예원이비인후과의원,천식,1등급,37.443662763,127.15553788,14.JPG
3302,안양시,예인이비인후과의원,천식,1등급,37.40024875,126.97608178,15.JPG
3303,군포시,오내과의원,천식,1등급,37.357532415,126.93337421,16.JPG
3304,광주시,오포세란의원,천식,1등급,37.370062208,127.24558975,17.JPG
3305,고양시,오형모내과의원,천식,1등급,37.67618332,126.74812844,18.JPG
3306,용인시,용인아산내과의원,천식,1등급,37.23521373,127.20835192,19.JPG
3307,용인시,용인탑내과의원,천식,1등급,37.271847962,127.10583023,20.JPG
3308,여주시,우리들의원,천식,1등급,37.297023758,127.63586433,1.JPG
3309,고양시,우리이비인후과의원,천식,1등급,37.685206986,126.77713121,2.JPG
3310,성남시,우리희망내과의원,천식,1등급,37.444409039,127.15673724,3.JPG
3311,용인시,위편한내과의원,천식,등급제외,37.331424554,127.12388603,4.JPG
3312,고양시,유내과의원,천식,등급제외,37.635106125,126.83184441,5.JPG
3313,광주시,윤내과의원,천식,등급제외,37.407922374,127.25850896,6.JPG
3314,성남시,윤동현내과의원,천식,2등급,37.439332996,127.14506561,7.JPG
3315,용인시,윤성욱내과의원,천식,2등급,37.337985656,127.25016955,8.JPG
3316,의정부시,윤영진내과의원,천식,2등급,37.741126688,127.05554718,9.JPG
3317,오산시,이근찬내과의원,천식,3등급,37.148311517,127.07494433,10.JPG
3318,평택시,이성미베스트의원,천식,3등급,36.992355405,127.10122867,11.JPG
3319,동두천시,이영길내과의원,천식,4등급,37.905351451,127.05370825,12.JPG
3320,고양시,이원규내과의원,천식,4등급,37.685206986,126.77713121,13.JPG
3321,구리시,이응준이비인후과의원,천식,4등급,37.608119053,127.13398183,14.JPG
3322,구리시,이재웅리하트내과의원,천식,1등급,37.600307426,127.13412666,15.JPG
3323,안산시,이찬수정형외과의원,천식,4등급,37.306591883,126.85024412,16.JPG
3324,포천시,이함내과의원,천식,2등급,37.894858157,127.1924133,17.JPG
3325,구리시,이형무이비인후과의원,천식,1등급,37.592030822,127.13909411,18.JPG
3326,고양시,일산미래내과의원,천식,1등급,37.69409829,126.76284081,19.JPG
3327,가평군,임내과의원,천식,1등급,37.829288266,127.5136089,20.JPG
3328,수원시,임인기내과의원,천식,1등급,37.277235075,127.01606291,1.JPG
3329,성남시,장내과의원,천식,1등급,37.374813987,127.13551662,2.JPG
3330,군포시,장태종내과의원,천식,1등급,37.364054056,126.93053482,3.JPG
3331,연천군,전곡온의원,천식,1등급,38.024337841,127.06850478,4.JPG
